label,text
Zabıta Müdürlüğü,"Sayın yetkili, Gece geç saatlerde açık olan işletmelerden yüksek ses geliyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Sosyal Yardım İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Engelli kardeşim için destek hizmetlerinden yararlanmak istiyoruz. Yetkili ekiplerin acilen müdahale etmesi gerekiyor.
Bilgi İşlem Müdürlüğü,Belediyeye iletmek istiyorum: Mobil uygulama üzerinden şikayet gönderilemiyor. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Ruhsat ve Denetim Müdürlüğü,"Belediyeye iletmek istiyorum: Hijyen kurallarına uymayan işletmeler hakkında işlem yapılmıyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Ruhsat ve Denetim Müdürlüğü,"Sayın yetkili, Yeni açtığım iş yeri için ruhsat başvurum beklemede. Bu konuda ivedilikle işlem yapılması bekleniyor."
Park ve Bahçeler Müdürlüğü,"Çimler uzun süredir biçilmiyor, park bakımsız halde. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Temizlik İşleri Müdürlüğü,"Sayın yetkili, Sokaklar günlerdir süpürülmedi, biriken toz evlere doluyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Hukuk İşleri Müdürlüğü,"Merhaba, Belediyeden gelen cezaya itiraz etmek istiyorum, bilgi verilmiyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Fen İşleri Müdürlüğü,"Sokağımızdaki asfalt tamamen dökülmüş durumda, araçlar zarar görüyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Ulaşım Hizmetleri Müdürlüğü,Belediyeye iletmek istiyorum: Duraklarda güneşlik veya oturak yok. Gerekli kontrollerin yapılmasını rica ediyoruz.
Fen İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Yeni yapılan kaldırımın üstüne araçlar park ediyor, yayalar yola inmek zorunda kalıyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Ruhsat ve Denetim Müdürlüğü,"Denetim raporu paylaşılmadı, bilgi almak istiyorum. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ruhsat ve Denetim Müdürlüğü,"Sayın yetkili, Gıda satışı yapan yerler denetlenmiyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Hukuki destek almak istiyorum ama ulaşamıyorum. Sürekli ertelenen bu sorun artık kronik hale geldi."
Temizlik İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Geri dönüşüm kutuları düzenli toplanmadığı için çöpler yerlere atılıyor. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Fabrikadan yayılan duman nedeniyle cam açamıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Çevre Koruma ve Kontrol Müdürlüğü,"Çöp konteynerleri dezenfekte edilmiyor, sinek artışı var. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Temizlik İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Molozlar uzun süredir kaldırılmadı, çevre görüntüsü kötüleşti. Komşularla birlikte imza toplayarak şikayet oluşturduk."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Yeni açtığım iş yeri için ruhsat başvurum beklemede. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Ulaşım Hizmetleri Müdürlüğü,Belediyeye iletmek istiyorum: Bisiklet yolu çizgileri silinmiş durumda. Sürekli ertelenen bu sorun artık kronik hale geldi.
Ruhsat ve Denetim Müdürlüğü,Belediyeye iletmek istiyorum: Gıda satışı yapan yerler denetlenmiyor. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Ruhsat ve Denetim Müdürlüğü,"Sayın yetkili, Yeni açtığım iş yeri için ruhsat başvurum beklemede. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Zabıta Müdürlüğü,"Sayın yetkili, Kamu düzenini bozan kalabalıklar için denetim istiyoruz. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Mali Hizmetler Müdürlüğü,"Emlak vergisi çok yüksek geldi, itiraz etmek istiyorum. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Zabıta Müdürlüğü,Belediyeye iletmek istiyorum: Gece geç saatlerde açık olan işletmelerden yüksek ses geliyor. Gerekli kontrollerin yapılmasını rica ediyoruz.
Park ve Bahçeler Müdürlüğü,"Merhaba, Park içi aydınlatmalar çalışmıyor, gece güvenli değil. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Sosyal Yardım İşleri Müdürlüğü,"Kış ayında yakacak yardımı yapılmadı, mağdur durumdayız. Gerekli kontrollerin yapılmasını rica ediyoruz."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Gıda satışı yapan yerler denetlenmiyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Sosyal Yardım İşleri Müdürlüğü,Yaşlı annem için evde bakım desteği talep ediyorum. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Kültür ve Sosyal İşler Müdürlüğü,Belediyeye iletmek istiyorum: Gençlik merkezinde spor aletleri eksik. Komşularla birlikte imza toplayarak şikayet oluşturduk.
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Fabrikadan yayılan duman nedeniyle cam açamıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Fen İşleri Müdürlüğü,"Aydınlatma direği haftalardır yanmıyor, sokak geceleri karanlık oluyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Mahallede kimyasal atık kokusu hissediliyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Bilgi İşlem Müdürlüğü,"E-devlet üzerinden belge alamıyorum, hata veriyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Bilgi İşlem Müdürlüğü,"Randevu sistemine giriş yapılamıyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Bilgi İşlem Müdürlüğü,"Kiosk ekranı çalışmıyor, hizmet alamadım. Sürekli ertelenen bu sorun artık kronik hale geldi."
Çevre Koruma ve Kontrol Müdürlüğü,Belediyeye iletmek istiyorum: Haşere ilaçlaması düzenli yapılmıyor. Gerekli kontrollerin yapılmasını rica ediyoruz.
Ulaşım Hizmetleri Müdürlüğü,"Merhaba, Duraklarda güneşlik veya oturak yok. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Temizlik İşleri Müdürlüğü,Çöp arabası saatinde gelmediği için hayvanlar çöpleri dağıttı. Yetkili ekiplerin acilen müdahale etmesi gerekiyor.
İnsan Kaynakları ve Eğitim Müdürlüğü,Belediyeye iletmek istiyorum: Belediye çalışanı vatandaşa karşı saygısız davrandı. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı.
Su ve Kanalizasyon Müdürlüğü,"Belediyeye iletmek istiyorum: Mahallede su basıncı çok düşük, duş alamıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Kültür ve Sosyal İşler Müdürlüğü,"Kurslara kayıt olmak istiyorum ama kontenjan dolu. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Kültür ve Sosyal İşler Müdürlüğü,"Merhaba, Gençlik merkezinde spor aletleri eksik. Gerekli kontrollerin yapılmasını rica ediyoruz."
Fen İşleri Müdürlüğü,"Sayın yetkili, Yeni yapılan kaldırımın üstüne araçlar park ediyor, yayalar yola inmek zorunda kalıyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Zabıta Müdürlüğü,Kaldırımlarda izinsiz tezgah açan satıcılar yayaları engelliyor. Sürekli ertelenen bu sorun artık kronik hale geldi.
Sosyal Yardım İşleri Müdürlüğü,"Merhaba, Gıda yardımı başvurum reddedildi, nedenini öğrenemiyorum. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Zabıta Müdürlüğü,"Sayın yetkili, Kaldırımlarda izinsiz tezgah açan satıcılar yayaları engelliyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Park ve Bahçeler Müdürlüğü,"Merhaba, Parkta oturacak bank yok, yaşlılar dinlenemiyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
İmar ve Şehircilik Müdürlüğü,"Belediyeye iletmek istiyorum: Yan binada kaçak kat yapımı başladı, denetim bekliyoruz. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Su ve Kanalizasyon Müdürlüğü,"Belediyeye iletmek istiyorum: Su sayaçları bozuk, fatura çok yüksek geldi. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Su ve Kanalizasyon Müdürlüğü,"Merhaba, Ana boru patladı, sokak sular altında kaldı. Bu konuda ivedilikle işlem yapılması bekleniyor."
Ulaşım Hizmetleri Müdürlüğü,"Sayın yetkili, Toplu taşıma saatleri yetersiz, işe geç kalıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Fen İşleri Müdürlüğü,"Merhaba, Rögar kapakları açık bırakılmış, çocuklar için ciddi tehlike oluşturuyor. Komşularla birlikte imza toplayarak şikayet oluşturduk."
Bilgi İşlem Müdürlüğü,"Sayın yetkili, Mobil uygulama üzerinden şikayet gönderilemiyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Çevre Koruma ve Kontrol Müdürlüğü,"Sayın yetkili, Fabrikadan yayılan duman nedeniyle cam açamıyoruz. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Ruhsat ve Denetim Müdürlüğü,"Belediyeye iletmek istiyorum: Denetim raporu paylaşılmadı, bilgi almak istiyorum. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Yeni açtığım iş yeri için ruhsat başvurum beklemede. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Ruhsat ve Denetim Müdürlüğü,Yeni açtığım iş yeri için ruhsat başvurum beklemede. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı.
Sosyal Yardım İşleri Müdürlüğü,"Sayın yetkili, Evsiz bir vatandaş haftalardır sokakta kalıyor. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Temizlik İşleri Müdürlüğü,Geri dönüşüm kutuları düzenli toplanmadığı için çöpler yerlere atılıyor. Gerekli kontrollerin yapılmasını rica ediyoruz.
Park ve Bahçeler Müdürlüğü,"Çimler uzun süredir biçilmiyor, park bakımsız halde. Sürekli ertelenen bu sorun artık kronik hale geldi."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Sayın yetkili, Yeni alımlar hakkında bilgiye ulaşamıyoruz. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Bilgi İşlem Müdürlüğü,Belediyeye iletmek istiyorum: Randevu sistemine giriş yapılamıyor. Yetkili ekiplerin acilen müdahale etmesi gerekiyor.
Veteriner İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Sokakta yaralı bir köpek var, müdahale edilmesini istiyoruz. Komşularla birlikte imza toplayarak şikayet oluşturduk."
Temizlik İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Molozlar uzun süredir kaldırılmadı, çevre görüntüsü kötüleşti. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Sosyal Yardım İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Engelli kardeşim için destek hizmetlerinden yararlanmak istiyoruz. Sürekli ertelenen bu sorun artık kronik hale geldi.
Bilgi İşlem Müdürlüğü,"Sayın yetkili, Randevu sistemine giriş yapılamıyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Mali Hizmetler Müdürlüğü,"Merhaba, Geçmiş borç bilgilerine ulaşamıyorum. Bu konuda ivedilikle işlem yapılması bekleniyor."
Ulaşım Hizmetleri Müdürlüğü,"Sayın yetkili, Otobüs şoförleri kaba davranıyor. Komşularla birlikte imza toplayarak şikayet oluşturduk."
İmar ve Şehircilik Müdürlüğü,"Belediyeye iletmek istiyorum: Yan binada kaçak kat yapımı başladı, denetim bekliyoruz. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
İmar ve Şehircilik Müdürlüğü,"Merhaba, Yapı izni olmadan balkon kapatılmış, görüntü kirliliği oluştu. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Çevre Koruma ve Kontrol Müdürlüğü,"Merhaba, Mahallede kimyasal atık kokusu hissediliyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Veteriner İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Hayvan barınağındaki şartlar çok kötü, denetim yapılmalı. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Ruhsat ve Denetim Müdürlüğü,"Merhaba, Yan binadaki kafe ruhsatsız çalışıyor. Bu konuda ivedilikle işlem yapılması bekleniyor."
Zabıta Müdürlüğü,"Merhaba, Kamu düzenini bozan kalabalıklar için denetim istiyoruz. Sürekli ertelenen bu sorun artık kronik hale geldi."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Personel hizmet içi eğitim almalı, yetersizlik görülüyor. Sürekli ertelenen bu sorun artık kronik hale geldi."
Zabıta Müdürlüğü,"Belediyeye iletmek istiyorum: Ruhsatsız çalışan işletmeler mahalle sakinlerini huzursuz ediyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Fen İşleri Müdürlüğü,"Sokağımızdaki asfalt tamamen dökülmüş durumda, araçlar zarar görüyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Veteriner İşleri Müdürlüğü,"Sayın yetkili, Sokakta yaralı bir köpek var, müdahale edilmesini istiyoruz. Gerekli kontrollerin yapılmasını rica ediyoruz."
Zabıta Müdürlüğü,"Sayın yetkili, Sokakta sürekli dilenen kişiler halkı rahatsız ediyor. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Çevre Koruma ve Kontrol Müdürlüğü,Haşere ilaçlaması düzenli yapılmıyor. Sürekli ertelenen bu sorun artık kronik hale geldi.
Mali Hizmetler Müdürlüğü,"Sayın yetkili, Emlak vergisi çok yüksek geldi, itiraz etmek istiyorum. Mahalle sakinleri bu durumdan ciddi şekilde şikayetçi."
Fen İşleri Müdürlüğü,"Merhaba, Yeni yapılan kaldırımın üstüne araçlar park ediyor, yayalar yola inmek zorunda kalıyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Fen İşleri Müdürlüğü,"Sayın yetkili, Kış aylarında mahallemiz sürekli su birikintisiyle doluyor, altyapı çalışması yapılmalı. Sürekli ertelenen bu sorun artık kronik hale geldi."
Ulaşım Hizmetleri Müdürlüğü,Duraklarda güneşlik veya oturak yok. Sürekli ertelenen bu sorun artık kronik hale geldi.
İmar ve Şehircilik Müdürlüğü,"Belediyeye iletmek istiyorum: İnşaatlar gece geç saatlere kadar çalışıyor, gürültü rahatsız edici. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Park ve Bahçeler Müdürlüğü,"Sayın yetkili, Park içi aydınlatmalar çalışmıyor, gece güvenli değil. Komşularla birlikte imza toplayarak şikayet oluşturduk."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Sayın yetkili, Yeni alımlar hakkında bilgiye ulaşamıyoruz. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Su ve Kanalizasyon Müdürlüğü,"Su sayaçları bozuk, fatura çok yüksek geldi. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Ruhsat ve Denetim Müdürlüğü,"Sayın yetkili, Hijyen kurallarına uymayan işletmeler hakkında işlem yapılmıyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Fen İşleri Müdürlüğü,"Aydınlatma direği haftalardır yanmıyor, sokak geceleri karanlık oluyor. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Merhaba, Belediyede eğitim seminerleri artırılmalı. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Su ve Kanalizasyon Müdürlüğü,"Su sayaçları bozuk, fatura çok yüksek geldi. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
İnsan Kaynakları ve Eğitim Müdürlüğü,"Merhaba, Belediye çalışanı vatandaşa karşı saygısız davrandı. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Mali Hizmetler Müdürlüğü,"Belediyeye iletmek istiyorum: Geçmiş borç bilgilerine ulaşamıyorum. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Sosyal Yardım İşleri Müdürlüğü,"Sayın yetkili, Engelli kardeşim için destek hizmetlerinden yararlanmak istiyoruz. Gerekli kontrollerin yapılmasını rica ediyoruz."
Bilgi İşlem Müdürlüğü,"Belediyeye iletmek istiyorum: Belediyenin web sitesi açılmıyor, işlem yapamıyorum. Uzun süredir bu sorunla karşı karşıyayız, lütfen ilgilenilsin."
Mali Hizmetler Müdürlüğü,Online ödeme sisteminde borç gözükmüyor. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi.
İmar ve Şehircilik Müdürlüğü,"Belediyeye iletmek istiyorum: Yan binada kaçak kat yapımı başladı, denetim bekliyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Dava süreciyle ilgili bilgi talep ettim, dönüş olmadı. Sürekli ertelenen bu sorun artık kronik hale geldi."
Kültür ve Sosyal İşler Müdürlüğü,"Merhaba, Kadınlara yönelik atölye çalışmaları artırılmalı. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Hukuk İşleri Müdürlüğü,"Belediyeye iletmek istiyorum: Dava süreciyle ilgili bilgi talep ettim, dönüş olmadı. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi."
Fen İşleri Müdürlüğü,"Sayın yetkili, Kış aylarında mahallemiz sürekli su birikintisiyle doluyor, altyapı çalışması yapılmalı. Yetkili ekiplerin acilen müdahale etmesi gerekiyor."
Su ve Kanalizasyon Müdürlüğü,"Sayın yetkili, Su sayaçları bozuk, fatura çok yüksek geldi. Sürekli ertelenen bu sorun artık kronik hale geldi."
Ruhsat ve Denetim Müdürlüğü,"Belediyeye iletmek istiyorum: Hijyen kurallarına uymayan işletmeler hakkında işlem yapılmıyor. Sorunun çözülmesi, yaşam kalitemizi doğrudan etkileyecek."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Hukuki destek almak istiyorum ama ulaşamıyorum. Bu sıkıntı nedeniyle günlük hayatımız oldukça zorlaştı."
Su ve Kanalizasyon Müdürlüğü,"Sayın yetkili, Mahallede su basıncı çok düşük, duş alamıyoruz. Gerekli kontrollerin yapılmasını rica ediyoruz."
Hukuk İşleri Müdürlüğü,"Sayın yetkili, Belediyeden gelen cezaya itiraz etmek istiyorum, bilgi verilmiyor. Gerekli kontrollerin yapılmasını rica ediyoruz."
Su ve Kanalizasyon Müdürlüğü,"Mahallede su basıncı çok düşük, duş alamıyoruz. Bu konuda ivedilikle işlem yapılması bekleniyor."
Veteriner İşleri Müdürlüğü,Belediyeye iletmek istiyorum: Hayvan saldırısı sonrası müdahale ekibi gelmedi. Durumu defalarca bildirmemize rağmen henüz bir çözüm üretilmedi.
